sni,delta,payload,ttl,ip_flags
ata.gov.al,0.003379,01020304050607080900,58,
panel-laboralcj.gob.mx,0.003915,01020304050607080900,58,
topaz.ne.jp,0.002728,01020304050607080900,58,
huhusddfnsuegcdn.com,0.002463,01020304050607080900,58,
gxgp7g8c.com,0.002553,01020304050607080900,58,
fashionstore.jp,0.002482,01020304050607080900,58,
daninseries.it,0.002577,01020304050607080900,58,
brazzer.film,0.00296,01020304050607080900,58,
biquge.co,0.002524,01020304050607080900,58,
zztt46.com,0.002455,01020304050607080900,58,
18j.tv,0.002425,01020304050607080900,58,
317678.cc,0.003801,01020304050607080900,58,
yemancomic.com,0.002591,01020304050607080900,58,
movtubes.com,0.002582,01020304050607080900,58,
porntubebase.com,0.002482,01020304050607080900,58,
join.gov.tw,0.002716,01020304050607080900,58,
568pgwin.com,0.002532,01020304050607080900,58,
vac.gov.tw,0.002843,01020304050607080900,58,
vindax.com,0.003277,01020304050607080900,58,
100parcels.com,0.003162,01020304050607080900,58,
xxx18teen.net,0.002528,01020304050607080900,58,
fsharetv.co,0.002586,01020304050607080900,58,
jns-journal.com,0.002756,01020304050607080900,58,
fortunesedge.biz,0.003042,01020304050607080900,58,
defensoria-nsjp.gob.mx,0.002504,01020304050607080900,58,
sportsnet.org.tw,0.002677,01020304050607080900,58,
yespornplease.fun,0.476153,01020304050607080900,58,
sviva.gov.il,0.002395,01020304050607080900,58,
quse.app,0.002689,01020304050607080900,58,
onlinestore.it,0.002442,01020304050607080900,58,
epicsoid.com,0.002601,01020304050607080900,58,
omio.at,0.00315,01020304050607080900,58,
cnj.info,0.002793,01020304050607080900,58,
titfap.com,0.002525,01020304050607080900,58,
indium.com,0.002559,01020304050607080900,58,
haha888.xyz,0.002565,01020304050607080900,58,
dooo.jp,0.002707,01020304050607080900,58,
freeporngifs.com,0.002388,01020304050607080900,58,
xxxnu.com,0.002693,01020304050607080900,58,
hyattgunstore.com,0.002487,01020304050607080900,58,
leme.hk.cn,0.002463,01020304050607080900,58,
uplevelrewards.com,0.002728,01020304050607080900,58,
xacsymb.com,0.002705,01020304050607080900,58,
apps2have.com,0.003967,01020304050607080900,58,
thegadgetbuyer.com,0.002484,01020304050607080900,58,
myzoowife.com,0.002603,01020304050607080900,58,
rocketasian.com,0.002506,01020304050607080900,58,
jebet.com,0.002614,01020304050607080900,58,
land.gov.il,0.002588,01020304050607080900,58,
comichara.com,0.231042,01020304050607080900,58,
kiehls.fr,0.002451,01020304050607080900,58,
chicasmas.net,0.002384,01020304050607080900,58,
hra-news.org,0.002526,01020304050607080900,58,
anxin58.com,0.002493,01020304050607080900,58,
lakczu.com,0.002607,01020304050607080900,58,
tfc-taiwan.org.tw,0.002388,01020304050607080900,58,
fapxtube.com,0.002706,01020304050607080900,58,
camfuze.com,0.002469,01020304050607080900,58,
jav.sexy,0.002574,01020304050607080900,58,
mfaservices.nl,0.002867,01020304050607080900,58,
magma.tube,0.002446,01020304050607080900,58,
maisonmargiela-fragrances.us,0.002459,01020304050607080900,58,
xxx-man.com,0.003067,01020304050607080900,58,
andgino.jp,0.002465,01020304050607080900,58,
mine-3m.com,0.002499,01020304050607080900,58,
morozo.org,0.002778,01020304050607080900,58,
jxsxnh.cn,0.00267,01020304050607080900,58,
kemono.cc,0.002713,01020304050607080900,58,
exness.help,0.002662,01020304050607080900,58,
peri.com,0.002589,01020304050607080900,58,
hellofresh.lu,0.002429,01020304050607080900,58,
1279a.xyz,0.002624,01020304050607080900,58,
boyculture.com,0.004278,01020304050607080900,58,
bestpartstore.co.uk,0.002795,01020304050607080900,58,
avangate.net,0.004019,01020304050607080900,58,
b626102.com,0.00275,01020304050607080900,58,
showtimehub.com,0.00466,01020304050607080900,58,
chainbase.online,0.002827,01020304050607080900,58,
blowoutmedical.com,0.002624,01020304050607080900,58,
bizpla.jp,0.003059,01020304050607080900,58,
sexo-vids.com,0.002495,01020304050607080900,58,
drpc.org,0.002487,01020304050607080900,58,
fazkwmelbc.top,0.003229,01020304050607080900,58,
jpedsurg.org,0.002481,01020304050607080900,58,
dci-palestine.org,0.003466,01020304050607080900,58,
commejaime.fr,0.002433,01020304050607080900,58,
nixware.cc,0.004154,01020304050607080900,58,
gold.co.uk,0.002644,01020304050607080900,58,
bibvip.com,0.002542,01020304050607080900,58,
geitopi.com,0.002547,01020304050607080900,58,
specsavers.co.nz,0.003514,01020304050607080900,58,
hentaibux.com,0.002776,01020304050607080900,58,
cqqds.com,0.002451,01020304050607080900,58,
axn.co.jp,0.002687,01020304050607080900,58,
apphaiwangxing.com,0.003186,01020304050607080900,58,
ct.org.tw,0.002474,01020304050607080900,58,
simplifiedbuilding.com,0.002574,01020304050607080900,58,
dffgames.com,0.00257,01020304050607080900,58,
123186a.com,0.002567,01020304050607080900,58,
popobet.win,0.002382,01020304050607080900,58,
goddess247.com,0.002468,01020304050607080900,58,
emotionflow.com,0.002449,01020304050607080900,58,
netty.immo,0.004311,01020304050607080900,58,
cncdnusa.com,0.002534,01020304050607080900,58,
kvhgg.com,0.002977,01020304050607080900,58,
karzoun.app,0.002512,01020304050607080900,58,
interasia.cc,0.002611,01020304050607080900,58,
adire.jp,0.002412,01020304050607080900,58,
betplay.io,0.003053,01020304050607080900,58,
hotelkeihan.co.jp,0.002374,01020304050607080900,58,
zfcdn.xyz,0.003356,01020304050607080900,58,
121ds.cc,0.236945,01020304050607080900,58,
789238.com,0.002558,01020304050607080900,58,
izyzne.com,0.002452,01020304050607080900,58,
rubabes.com,0.004429,01020304050607080900,58,
roofingcalc.com,0.002433,01020304050607080900,58,
zch-vip.com,0.002741,01020304050607080900,58,
arine.jp,0.002565,01020304050607080900,58,
k11bet.com,0.002414,01020304050607080900,58,
moital.gov.il,0.002488,01020304050607080900,58,
kmnode301.com,0.002568,01020304050607080900,58,
astalavr.com,0.002484,01020304050607080900,58,
zhgal.com,0.002643,01020304050607080900,58,
bullsbet.net,0.002759,01020304050607080900,58,
adooq.com,0.002753,01020304050607080900,58,
pet.gov.tw,0.002747,01020304050607080900,58,
cindymovies.com,0.002741,01020304050607080900,58,
hcrealms.com,0.002564,01020304050607080900,58,
ntbt.gov.tw,0.002693,01020304050607080900,58,
yda.gov.tw,0.003083,01020304050607080900,58,
bet365.ca,0.00446,01020304050607080900,58,
animal.co.uk,0.0025,01020304050607080900,58,
mob-experience.space,0.002924,01020304050607080900,58,
polska.pl,0.002546,01020304050607080900,58,
lancome.de,0.004625,01020304050607080900,58,
1xbet.cd,0.238053,01020304050607080900,58,
info-fetish-singles.com,0.002447,01020304050607080900,58,
patakis.gr,0.002416,01020304050607080900,58,
worthofweb.com,0.002838,01020304050607080900,58,
autogpt.net,0.002436,01020304050607080900,58,
nottinghamshire.police.uk,0.002442,01020304050607080900,58,
michaelhill.co.nz,0.003387,01020304050607080900,58,
pi.ai,0.002969,01020304050607080900,58,
parentprojectmd.org,0.006629,01020304050607080900,58,
suspendeddomain.org,0.002659,01020304050607080900,58,
canime.jp,0.003057,01020304050607080900,58,
etraining.gov.tw,0.003232,01020304050607080900,58,
kfpicimage.xyz,0.004181,01020304050607080900,58,
mangapedia.com,0.002794,01020304050607080900,58,
pornn.co,0.002815,01020304050607080900,58,
ero18x.com,0.002423,01020304050607080900,58,
balita.net.ph,0.003836,01020304050607080900,58,
fotozveri.ru,0.002577,01020304050607080900,58,
thisisfresh.com,0.002522,01020304050607080900,58,
mashuellitas.com,0.003035,01020304050607080900,58,
laptop.bg,0.002359,01020304050607080900,58,
tousecurity.com,0.003186,01020304050607080900,58,
ngk-sparkplugs.jp,0.002664,01020304050607080900,58,
seseporn.com,0.002539,01020304050607080900,58,
videosmadurasxx.com,0.002524,01020304050607080900,58,
marvelousdesigner.com,0.004956,01020304050607080900,58,
hoshino-area.jp,0.002431,01020304050607080900,58,
sfi.org.tw,0.002745,01020304050607080900,58,
bdy1.net,0.002575,01020304050607080900,58,
b-pep.com,0.002903,01020304050607080900,58,
mr218.com,0.002577,01020304050607080900,58,
pism.pl,0.002471,01020304050607080900,58,
erokuni.xyz,0.004914,01020304050607080900,58,
omio.co.kr,0.00254,01020304050607080900,58,
tryasiansex.com,0.00255,01020304050607080900,58,
mrmiles.hk,0.003084,01020304050607080900,58,
dnvods.com,0.002634,01020304050607080900,58,
deals4games.com,0.002398,01020304050607080900,58,
lecreuset.co.jp,0.002543,01020304050607080900,58,
konjiki.jp,0.002414,01020304050607080900,58,
warcraftmovies.com,0.003099,01020304050607080900,58,
app4food.co.uk,0.002674,01020304050607080900,58,
clashofstats.com,0.002609,01020304050607080900,58,
erogazou.gallery,0.002568,01020304050607080900,58,
xxxtubebest.com,0.002827,01020304050607080900,58,
puppet.org,0.002446,01020304050607080900,58,
six168.com,0.002667,01020304050607080900,58,
victoriassecret.ae,0.003068,01020304050607080900,58,
maimai666.com,0.002753,01020304050607080900,58,
dns-over-https.com,0.002696,01020304050607080900,58,
nvshennv.bar,0.004233,01020304050607080900,58,
cdc.com.sg,0.003947,01020304050607080900,58,
bprolink.com,0.004331,01020304050607080900,58,
tamilsex.top,0.00257,01020304050607080900,58,
xnxxmovies.com,0.002502,01020304050607080900,58,
swlmodels.st,0.002658,01020304050607080900,58,
stromectoles.com,0.002449,01020304050607080900,58,
analespanol.com,0.002664,01020304050607080900,58,
oarsijournal.com,0.003867,01020304050607080900,58,
nmcd-journal.com,0.003069,01020304050607080900,58,
gagaslklxjasdkafj.com,0.002717,01020304050607080900,58,
zhgals.com,0.002833,01020304050607080900,58,
bb-navi.com,0.003214,01020304050607080900,58,
hapaeikaiwa.com,0.002859,01020304050607080900,58,
776829.com,0.002683,01020304050607080900,58,
ntpd.gov.tw,0.0025,01020304050607080900,58,
4kbet2.com,0.00246,01020304050607080900,58,
mango42.net,0.002486,01020304050607080900,58,
omio.jp,0.002676,01020304050607080900,58,
775bet.com,0.002431,01020304050607080900,58,
gotopac.com,0.002515,01020304050607080900,58,
flexcar.com,0.002531,01020304050607080900,58,
animalplace.org,0.002682,01020304050607080900,58,
groupbuyseotools.org,0.002823,01020304050607080900,58,
sexolatinovideos.com,0.002537,01020304050607080900,58,
2330.com,0.002848,01020304050607080900,58,
fruitranger.com,0.003386,01020304050607080900,58,
taasuka.gov.il,0.003131,01020304050607080900,58,
timby.net,0.002435,01020304050607080900,58,
ingyen.icu,0.002736,01020304050607080900,58,
pornpics.gallery,0.002466,01020304050607080900,58,
gray.com,0.002964,01020304050607080900,58,
gratuit.monster,0.002586,01020304050607080900,58,
teamstats.net,0.002542,01020304050607080900,58,
combien-coute.net,0.00246,01020304050607080900,58,
yogatrade.com,0.002483,01020304050607080900,58,
gm45.xyz,0.002609,01020304050607080900,58,
atkexotics.com,0.002687,01020304050607080900,58,
harmonybud.com.ua,0.002409,01020304050607080900,58,
imgclick.net,0.002634,01020304050607080900,58,
onepiece-drip.net,0.002514,01020304050607080900,58,
hentaigo.net,0.0027,01020304050607080900,58,
hentaiking.com,0.003305,01020304050607080900,58,
thinksteroids.com,0.00309,01020304050607080900,58,
lingjingxingzhe.com,0.002701,01020304050607080900,58,
javedit.com,0.002954,01020304050607080900,58,
chaith9.com,0.00259,01020304050607080900,58,
mmm.red,0.002442,01020304050607080900,58,
7ktw.com,0.003371,01020304050607080900,58,
clickbdsm.com,0.002591,01020304050607080900,58,
filmsexi.top,0.002426,01020304050607080900,58,
szex.monster,0.002969,01020304050607080900,58,
zkevm-test.net,0.002664,01020304050607080900,58,
sipa.gov.tw,0.002704,01020304050607080900,58,
meijuntu.com,0.002914,01020304050607080900,58,
javmix.me,0.002584,01020304050607080900,58,
nozokix.com,0.002438,01020304050607080900,58,
qudosbank.com.au,0.002794,01020304050607080900,58,
sius.com,0.956942,01020304050607080900,58,
nanchiatw.com,0.004709,01020304050607080900,58,
vy1.click,0.00406,01020304050607080900,58,
milffinder.com,0.002431,01020304050607080900,58,
traffic60s.com,0.002797,01020304050607080900,58,
shogakukan-comic.jp,0.004757,01020304050607080900,58,
p2wt.com,0.004673,01020304050607080900,58,
mdou.live,0.002647,01020304050607080900,58,
gayeroticvideoindex.com,0.002584,01020304050607080900,58,
256zw.cc,0.004686,01020304050607080900,58,
gaybb.net,0.002724,01020304050607080900,58,
sexhdvideos.me,0.00254,01020304050607080900,58,
58bet.com,0.002387,01020304050607080900,58,
danskfolkeparti.dk,0.002513,01020304050607080900,58,
xaer.ru,0.003318,01020304050607080900,58,
aeroportofaro.pt,0.002587,01020304050607080900,58,
firemonkeys.com.au,0.002705,01020304050607080900,58,
tap-coin.de,0.003034,01020304050607080900,58,
po18x.vip,0.002454,01020304050607080900,58,
xyloyl.com,0.00379,01020304050607080900,58,
valueinhealthjournal.com,0.002726,01020304050607080900,58,
voyeurfans.net,0.002877,01020304050607080900,58,
rarbggo.org,0.002774,01020304050607080900,58,
arredatutto.com,0.002858,01020304050607080900,58,
porr.best,0.002909,01020304050607080900,58,
national.org.nz,0.004627,01020304050607080900,58,
jasmr.net,0.002483,01020304050607080900,58,
1webapp.website,0.002556,01020304050607080900,58,
csh.org.tw,0.002645,01020304050607080900,58,
piascore.com,0.002597,01020304050607080900,58,
cqqzx.com.cn,0.002531,01020304050607080900,58,
pornoshok.ru,0.002783,01020304050607080900,58,
simplyhired.it,0.002844,01020304050607080900,58,
syncros.com,0.002559,01020304050607080900,58,
imagehub.cc,0.003367,01020304050607080900,58,
lamei.tv,0.002562,01020304050607080900,58,
mxload.org,0.002551,01020304050607080900,58,
grimper.com,0.002517,01020304050607080900,58,
daretoku-eromanga.info,0.002533,01020304050607080900,58,
hobonichielog.com,0.002663,01020304050607080900,58,
chooinkya.com,0.002488,01020304050607080900,58,
isnull.info,0.002662,01020304050607080900,58,
xxxcrazywomenxxx.com,0.002899,01020304050607080900,58,
fxacg.org,0.00267,01020304050607080900,58,
sexysoftporn.com,0.002446,01020304050607080900,58,
cy.gov.tw,0.003056,01020304050607080900,58,
i-adult.net,0.002679,01020304050607080900,58,
e-area.net,0.002409,01020304050607080900,58,
121du.net,0.00293,01020304050607080900,58,
mjib.gov.tw,0.002452,01020304050607080900,58,
magi-reco.com,0.00361,01020304050607080900,58,
jav.house,0.002514,01020304050607080900,58,
sports.org.tw,0.003205,01020304050607080900,58,
ibbs.pro,0.002555,01020304050607080900,58,
crymovies.pro,0.002553,01020304050607080900,58,
host900.com,0.003321,01020304050607080900,58,
tenrikyo.or.jp,0.002497,01020304050607080900,58,
portmoni.com,0.002449,01020304050607080900,58,
rarbgmirror.com,0.002878,01020304050607080900,58,
098825.com,0.002484,01020304050607080900,58,
av-baron.com,0.002536,01020304050607080900,58,
coupangcorp.com,0.002868,01020304050607080900,58,
islandbuses.info,0.004501,01020304050607080900,58,
maya.net,0.002632,01020304050607080900,58,
3dcomixsex.com,0.002455,01020304050607080900,58,
yawen.cc,0.002445,01020304050607080900,58,
grow.com,0.00259,01020304050607080900,58,
airav.ltd,0.00243,01020304050607080900,58,
edah.org.tw,0.002449,01020304050607080900,58,
mmd-list.com,0.002477,01020304050607080900,58,
tellows.net,0.002485,01020304050607080900,58,
christogenea.org,0.002517,01020304050607080900,58,
petbasego.com,0.003356,01020304050607080900,58,
milfsporn.tv,0.002683,01020304050607080900,58,
rarbgaccess.org,0.00261,01020304050607080900,58,
xnxxporns.com,0.003277,01020304050607080900,58,
zztt47.com,0.002603,01020304050607080900,58,
filmpornogratuiti.com,0.002403,01020304050607080900,58,
hentaisexmanga.com,0.00309,01020304050607080900,58,
marsproxies.com,0.002436,01020304050607080900,58,
kmdn.gov.tw,0.002567,01020304050607080900,58,
fluge-buchen.de,0.003123,01020304050607080900,58,
vipfangyingwang.xyz,0.002437,01020304050607080900,58,
ufa147.info,0.003847,01020304050607080900,58,
gays-cruising.es,0.002793,01020304050607080900,58,
pornolena.net,0.002431,01020304050607080900,58,
3pornhere.com,0.002455,01020304050607080900,58,
bathandbodyworks.com.kw,0.002674,01020304050607080900,58,
oldtimeswx.cc,0.002566,01020304050607080900,58,
xmature.tv,0.002694,01020304050607080900,58,
squaredup.com,0.004555,01020304050607080900,58,
freeporn.rest,0.003472,01020304050607080900,58,
maturesex.ooo,0.002485,01020304050607080900,58,
iek.org.tw,0.00265,01020304050607080900,58,
ero-anime.net,0.002556,01020304050607080900,58,
crazy-tutorial.com,0.002418,01020304050607080900,58,
ekrjvoqefl20.com,0.00251,01020304050607080900,58,
veraclinic.net,0.002537,01020304050607080900,58,
fatgranny.com,0.002736,01020304050607080900,58,
swagapp.com,0.003912,01020304050607080900,58,
vr-elibrary.de,0.002984,01020304050607080900,58,
motionrecruitment.com,0.002446,01020304050607080900,58,
javstar.mobi,0.002518,01020304050607080900,58,
fozerapp.ru,0.002596,01020304050607080900,58,
lemonswan.de,0.002459,01020304050607080900,58,
freepornvideos.mobi,0.002694,01020304050607080900,58,
gimmeporn.xyz,0.002604,01020304050607080900,58,
2ch-matomenews.com,0.002574,01020304050607080900,58,
38dmitaotun.com,0.234967,01020304050607080900,58,
3xchina.net,0.249325,01020304050607080900,58,
4fun.video,0.237309,01020304050607080900,58,
69tang.org,0.240824,01020304050607080900,58,
88ved.com,0.002543,01020304050607080900,58,
8kcosplay.com,0.002479,01020304050607080900,58,
91kds.me,0.003294,01020304050607080900,58,
91pinse.com,0.002386,01020304050607080900,58,
a227h.com,0.00381,01020304050607080900,58,
a2303k.cc,0.002712,01020304050607080900,58,
a2303s.xyz,0.002461,01020304050607080900,58,
agoranoticiasbrasil.com.br,0.002525,01020304050607080900,58,
fasme.asia,0.00271,01020304050607080900,58,
answear.gr,0.00273,01020304050607080900,58,
apps4blast.com,0.00256,01020304050607080900,58,
beiyongzhan1.com,0.002642,01020304050607080900,58,
